人工智能关键词,企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,来源平台,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
人工智能,视界科技,自然语言处理算法工程师,合肥,合肥蜀山区,18,29,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 大模型、微调、RAG、Prompt Engineering、多模态、智能体。典型场景为智能推荐与风险识别。 需负责算法模型的工程化部署与迭代。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,3,社会招聘,人工智能,拉勾网,合肥,合肥高新区,2024-07-13,2024-09-06,2024,2024,拉勾网
人工智能,天工科技,自然语言处理算法工程师,杭州,杭州余杭区,18,29,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 多模态、RAG、微调、Prompt Engineering、大模型、智能体。典型场景为智能推荐与风险识别。 需负责业务指标的增长与量化复盘。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,2,社会招聘,人工智能,拉勾网,杭州,杭州梦想小镇,2024-09-10,2024-11-04,2024,2024,拉勾网
人工智能,凌云科技,中级自然语言处理算法工程师,深圳,深圳南山区,20,32,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 大模型、微调、Prompt Engineering、RAG、多模态、智能体。典型场景为智能推荐与风险识别。 需参与跨部门数据治理专项。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,10,社会招聘,人工智能,BOSS直聘,深圳,深圳科技园,2024-02-06,2024-03-15,2024,2024,BOSS直聘
人工智能,智联未来,高级自然语言处理算法工程师,苏州,苏州工业园区,23,35,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 Prompt Engineering、多模态、大模型、智能体、微调、RAG。典型场景为智能推荐与风险识别。 需负责关键系统的稳定性与可观测性建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,9,校园招聘,人工智能,BOSS直聘,苏州,苏州独墅湖,2024-02-06,2024-04-03,2024,2024,BOSS直聘
人工智能,量子智能,自然语言处理算法工程师,广州,广州天河区,18,29,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 智能体、Prompt Engineering、RAG、大模型、多模态、微调。典型场景为智能推荐与风险识别。 需负责数据资产化与指标体系建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,8,社会招聘,人工智能,智联招聘,广州,广州科学城,2024-09-13,2024-10-29,2024,2024,智联招聘
人工智能,睿思智能,高级自然语言处理算法工程师,武汉,武汉洪山区,23,35,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 微调、大模型、Prompt Engineering、RAG、多模态、智能体。典型场景为智能推荐与风险识别。 需负责数据资产化与指标体系建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,6,社会招聘,人工智能,BOSS直聘,武汉,武汉光谷,2024-10-07,2024-11-26,2024,2024,BOSS直聘
人工智能,蓝鲸软件,高级自然语言处理算法工程师,武汉,武汉洪山区,23,35,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 大模型、微调、Prompt Engineering、智能体、多模态、RAG。典型场景为智能推荐与风险识别。 需负责算法模型的工程化部署与迭代。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,2,校园招聘,人工智能,BOSS直聘,武汉,武汉光谷,2024-09-01,2024-10-24,2024,2024,BOSS直聘
人工智能,亿智信息,高级自然语言处理算法工程师,西安,西安雁塔区,23,35,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 微调、大模型、RAG、多模态、Prompt Engineering、智能体。典型场景为智能推荐与风险识别。 需负责算法模型的工程化部署与迭代。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,7,社会招聘,人工智能,BOSS直聘,西安,西安高新区,2024-01-24,2024-02-27,2024,2024,BOSS直聘
人工智能,算力网络,自然语言处理算法工程师,厦门,厦门思明区,18,29,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 智能体、多模态、大模型、Prompt Engineering、RAG、微调。典型场景为智能推荐与风险识别。 需负责关键系统的稳定性与可观测性建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,4,社会招聘,人工智能,拉勾网,厦门,厦门软件园,2024-08-18,2024-10-05,2024,2024,拉勾网
人工智能,源生科技,自然语言处理算法工程师,上海,上海浦东新区,18,29,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 微调、Prompt Engineering、大模型、RAG、智能体、多模态。典型场景为智能推荐与风险识别。 需负责核心链路的压测与容量规划。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,3,社会招聘,人工智能,智联招聘,上海,上海张江,2024-01-10,2024-02-20,2024,2024,智联招聘
人工智能,数据引擎科技,高级自然语言处理算法工程师,南京,南京雨花台区,23,35,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 RAG、Prompt Engineering、智能体、多模态、大模型、微调。典型场景为智能推荐与风险识别。 需参与 AI 能力的工程化封装与平台化。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,7,社会招聘,人工智能,拉勾网,南京,南京软件谷,2024-01-09,2024-03-05,2024,2024,拉勾网
人工智能,星环科技,中级自然语言处理算法工程师,厦门,厦门思明区,20,32,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 RAG、大模型、多模态、智能体、微调、Prompt Engineering。典型场景为智能推荐与风险识别。 需参与行业解决方案的标准化输出。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,9,社会招聘,人工智能,高校就业网,厦门,厦门软件园,2024-10-11,2024-11-28,2024,2024,高校就业网
人工智能,灵犀智能,高级自然语言处理算法工程师,深圳,深圳南山区,23,35,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 多模态、Prompt Engineering、微调、RAG、智能体、大模型。典型场景为智能推荐与风险识别。 需参与 AI 能力的工程化封装与平台化。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,1,社会招聘,人工智能,猎聘,深圳,深圳科技园,2024-08-02,2024-09-06,2024,2024,猎聘
人工智能,磐石软件,中级自然语言处理算法工程师,深圳,深圳福田区,20,32,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 大模型、微调、Prompt Engineering、RAG、智能体、多模态。典型场景为智能推荐与风险识别。 需参与低代码与智能化研发工具建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,2,校园招聘,人工智能,猎聘,深圳,深圳华强北,2024-02-09,2024-03-29,2024,2024,猎聘
人工智能,蜂巢智能,高级自然语言处理算法工程师,上海,上海徐汇区,23,35,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 智能体、微调、大模型、RAG、Prompt Engineering、多模态。典型场景为智能推荐与风险识别。 需参与行业解决方案的标准化输出。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,9,社会招聘,人工智能,企业官网,上海,上海漕河泾,2024-06-09,2024-07-30,2024,2024,企业官网
人工智能,边缘智能,自然语言处理算法工程师,西安,西安雁塔区,18,29,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 大模型、多模态、RAG、Prompt Engineering、智能体、微调。典型场景为智能推荐与风险识别。 需负责关键系统的稳定性与可观测性建设。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,1,社会招聘,人工智能,企业官网,西安,西安高新区,2024-11-28,2025-01-21,2024,2025,企业官网
人工智能,智臻信息,中级自然语言处理算法工程师,深圳,深圳南山区,20,32,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 多模态、大模型、Prompt Engineering、RAG、智能体、微调。典型场景为智能推荐与风险识别。 需负责高并发场景下的性能攻坚。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,6,社会招聘,人工智能,拉勾网,深圳,深圳科技园,2024-08-18,2024-10-10,2024,2024,拉勾网
人工智能,链云科技,中级自然语言处理算法工程师,厦门,厦门思明区,20,32,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 智能体、多模态、Prompt Engineering、大模型、微调、RAG。典型场景为智能推荐与风险识别。 需参与跨部门数据治理专项。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,7,校园招聘,人工智能,前程无忧,厦门,厦门软件园,2024-07-01,2024-08-19,2024,2024,前程无忧
人工智能,云启智能,中级自然语言处理算法工程师,上海,上海浦东新区,20,32,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 智能体、微调、Prompt Engineering、大模型、RAG、多模态。典型场景为智能推荐与风险识别。 需负责大模型业务场景的落地验证。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,8,社会招聘,人工智能,BOSS直聘,上海,上海张江,2024-09-06,2024-10-27,2024,2024,BOSS直聘
人工智能,磐石软件,自然语言处理算法工程师,北京,北京海淀区,18,29,负责文本理解、信息抽取、对话与生成等 NLP 算法的研发。要求掌握 多模态、微调、大模型、RAG、Prompt Engineering、智能体。典型场景为智能推荐与风险识别。 需负责高并发场景下的性能攻坚。 候选人需具备良好的协作沟通能力，参与核心业务场景交付，并对关键指标进行量化复盘。,硕士及以上,2年以上,10,实习,人工智能,拉勾网,北京,北京中关村,2024-10-16,2024-12-08,2024,2024,拉勾网
